CodigoNacional;Fecha;TxPM;FechaHora
330020;15-05-2019;25.7;2019-05-15 13:13
330020;14-05-2019;28.2;2019-05-14 16:00
330020;13-05-2019;27.1;2019-05-13 15:26
330020;12-05-2019;23.3;2019-05-12 15:24
330020;11-05-2019;20.4;2019-05-11 15:00
330020;10-05-2019;19.2;2019-05-10 15:46
330020;09-05-2019;16.2;2019-05-09 14:28
330020;08-05-2019;13.9;2019-05-08 15:21
330020;07-05-2019;20.7;2019-05-07 14:30
330020;06-05-2019;21.7;2019-05-06 15:42
330020;05-05-2019;20.4;2019-05-05 14:44
330020;04-05-2019;20.9;2019-05-04 14:58
330020;03-05-2019;22.5;2019-05-03 15:27
330020;02-05-2019;24.6;2019-05-02 14:13
330020;01-05-2019;25.8;2019-05-01 16:05
330020;30-04-2019;24.0;2019-04-30 14:49
330020;29-04-2019;24.4;2019-04-29 14:08
330020;28-04-2019;26.7;2019-04-28 15:35
330020;27-04-2019;25.7;2019-04-27 14:42
330020;26-04-2019;23.6;2019-04-26 15:09
330020;25-04-2019;20.1;2019-04-25 15:43
330020;24-04-2019;14.9;2019-04-24 15:46
330020;23-04-2019;19.1;2019-04-23 13:14
330020;22-04-2019;21.3;2019-04-22 15:59
330020;21-04-2019;20.8;2019-04-21 15:03
330020;20-04-2019;18.1;2019-04-20 16:13
330020;19-04-2019;17.7;2019-04-19 14:15
330020;18-04-2019;21.7;2019-04-18 14:16
330020;17-04-2019;29.5;2019-04-17 15:31
330020;16-04-2019;29.4;2019-04-16 15:43
330020;15-04-2019;28.6;2019-04-15 16:11
330020;14-04-2019;20.2;2019-04-14 14:46
330020;13-04-2019;14.0;2019-04-13 12:40
330020;12-04-2019;18.3;2019-04-12 14:38
330020;11-04-2019;25.4;2019-04-11 14:36
330020;10-04-2019;25.5;2019-04-10 16:12
330020;09-04-2019;17.9;2019-04-09 14:12
330020;08-04-2019;25.2;2019-04-08 15:20
330020;07-04-2019;32.4;2019-04-07 15:19
330020;06-04-2019;30.5;2019-04-06 16:47
330020;05-04-2019;30.1;2019-04-05 16:17
330020;04-04-2019;24.6;2019-04-04 17:21
330020;03-04-2019;21.1;2019-04-03 14:29
330020;02-04-2019;28.9;2019-04-02 15:48
330020;01-04-2019;27.1;2019-04-01 16:25
330020;31-03-2019;22.4;2019-03-31 16:31
330020;30-03-2019;21.6;2019-03-30 16:48
330020;29-03-2019;25.7;2019-03-29 16:47
330020;28-03-2019;26.8;2019-03-28 17:44
330020;27-03-2019;26.5;2019-03-27 15:28
330020;26-03-2019;28.7;2019-03-26 15:54
330020;25-03-2019;28.3;2019-03-25 16:54
330020;24-03-2019;29.9;2019-03-24 17:00
330020;23-03-2019;29.4;2019-03-23 17:15
330020;22-03-2019;31.8;2019-03-22 16:56
330020;21-03-2019;29.0;2019-03-21 16:44
330020;20-03-2019;28.8;2019-03-20 16:16
330020;19-03-2019;26.6;2019-03-19 16:29
330020;18-03-2019;27.7;2019-03-18 14:02
330020;17-03-2019;28.4;2019-03-17 16:25
330020;16-03-2019;27.1;2019-03-16 15:13
330020;15-03-2019;27.8;2019-03-15 15:58
330020;14-03-2019;29.0;2019-03-14 15:14
330020;13-03-2019;28.9;2019-03-13 16:20
330020;12-03-2019;31.9;2019-03-12 16:49
330020;11-03-2019;29.3;2019-03-11 16:19
330020;10-03-2019;27.5;2019-03-10 16:58
330020;09-03-2019;27.6;2019-03-09 17:11
330020;08-03-2019;25.9;2019-03-08 15:09
330020;07-03-2019;29.4;2019-03-07 17:30
330020;06-03-2019;31.1;2019-03-06 16:03
330020;05-03-2019;31.7;2019-03-05 17:00
330020;04-03-2019;27.9;2019-03-04 15:32
330020;03-03-2019;28.2;2019-03-03 16:15
330020;02-03-2019;31.4;2019-03-02 15:10
330020;01-03-2019;31.2;2019-03-01 17:04
330020;28-02-2019;30.5;2019-02-28 14:48
330020;27-02-2019;32.1;2019-02-27 16:30
330020;26-02-2019;31.8;2019-02-26 17:35
330020;25-02-2019;29.9;2019-02-25 14:42
330020;24-02-2019;30.3;2019-02-24 16:53
330020;23-02-2019;31.3;2019-02-23 17:18
330020;22-02-2019;29.9;2019-02-22 17:17
330020;21-02-2019;26.7;2019-02-21 17:07
330020;20-02-2019;29.2;2019-02-20 16:31
330020;19-02-2019;31.9;2019-02-19 16:03
330020;18-02-2019;30.1;2019-02-18 16:03
330020;17-02-2019;30.5;2019-02-17 16:03
330020;16-02-2019;26.6;2019-02-16 18:22
330020;15-02-2019;30.8;2019-02-15 14:37
330020;14-02-2019;36.2;2019-02-14 17:08
330020;13-02-2019;28.6;2019-02-13 16:57
330020;12-02-2019;30.8;2019-02-12 15:56
330020;11-02-2019;26.7;2019-02-11 16:31
330020;10-02-2019;29.9;2019-02-10 17:05
330020;09-02-2019;32.4;2019-02-09 08:00
330020;08-02-2019;31.9;2019-02-08 16:18
330020;07-02-2019;32.4;2019-02-07 15:37
330020;06-02-2019;31.3;2019-02-06 16:45
330020;05-02-2019;33.1;2019-02-05 17:41
330020;04-02-2019;33.4;2019-02-04 17:19
330020;03-02-2019;33.4;2019-02-03 15:45
330020;02-02-2019;34.1;2019-02-02 16:55
330020;01-02-2019;34.3;2019-02-01 16:07
330020;31-01-2019;36.0;2019-01-31 15:42
330020;30-01-2019;33.1;2019-01-30 17:00
330020;29-01-2019;30.4;2019-01-29 16:27
330020;28-01-2019;35.1;2019-01-28 15:56
330020;27-01-2019;35.5;2019-01-27 16:14
330020;26-01-2019;38.3;2019-01-26 17:33
330020;25-01-2019;33.6;2019-01-25 16:02
330020;24-01-2019;33.1;2019-01-24 15:54
330020;23-01-2019;31.7;2019-01-23 15:32
330020;22-01-2019;32.2;2019-01-22 17:03
330020;21-01-2019;34.1;2019-01-21 17:06
330020;20-01-2019;29.7;2019-01-20 15:04
330020;19-01-2019;29.3;2019-01-19 17:08
330020;18-01-2019;34.3;2019-01-18 16:14
330020;17-01-2019;30.1;2019-01-17 18:06
330020;16-01-2019;29.2;2019-01-16 16:32
330020;15-01-2019;32.4;2019-01-15 16:13
330020;14-01-2019;26.8;2019-01-14 15:44
330020;13-01-2019;27.5;2019-01-13 16:55
330020;12-01-2019;28.1;2019-01-12 15:45
330020;11-01-2019;28.2;2019-01-11 15:05
330020;10-01-2019;29.2;2019-01-10 15:59
330020;09-01-2019;20.9;2019-01-09 17:40
330020;08-01-2019;26.6;2019-01-08 15:18
330020;07-01-2019;25.5;2019-01-07 15:51
330020;06-01-2019;26.2;2019-01-06 16:15
330020;05-01-2019;28.3;2019-01-05 16:39
330020;04-01-2019;31.3;2019-01-04 16:06
330020;03-01-2019;34.9;2019-01-03 16:51
330020;02-01-2019;33.0;2019-01-02 16:34
330020;01-01-2019;33.4;2019-01-01 16:27
