Fecha,Temp_Promedio,Temp_Maxima,Temp_Minima
2022-11-09,13.516666666666666,15.8,7.4
2022-11-10,14.174999999999999,23.0,5.6
2022-11-11,14.841666666666667,20.2,11.1
2022-11-12,14.9375,35.7,15.3
2022-11-13,14.825000000000001,24.6,6.7
2022-11-14,18.275000000000002,30.1,7.7
2022-11-15,22.40833333333333,33.5,11.3
2022-11-16,21.991666666666664,31.9,12.3
2022-11-17,21.691666666666666,31.8,13.4
2022-11-18,21.604166666666668,31.2,12.5
2022-11-19,21.241666666666667,29.3,13.3
2022-11-20,20.483333333333334,29.4,12.1
2022-11-21,21.479166666666668,32.2,10.9
2022-11-22,23.108333333333334,33.0,13.3
2022-11-23,22.675,32.2,13.2
2022-11-24,21.870833333333334,29.8,13.8
2022-11-25,23.516666666666666,32.7,15.6
2022-11-26,23.558333333333334,33.9,14.1
2022-11-27,20.491666666666667,28.1,13.6
2022-11-28,18.95,27.6,12.2
2022-11-29,17.425,25.4,12.1
2022-11-30,17.966666666666665,25.9,13.3
2022-12-01,19.120833333333334,30.1,15.5
2022-12-02,20.816666666666666,33.3,13.9
2022-12-03,20.974999999999998,28.3,10.7
2022-12-04,22.6375,22.0,9.0
2022-12-05,23.5125,17.9,10.1
2022-12-06,23.666666666666668,20.8,2.4
2022-12-07,23.983333333333334,16.9,1.8
2022-12-08,22.9375,15.4,7.3
2022-12-09,23.412499999999998,18.2,2.3
2022-12-10,24.45,24.6,7.5
2022-12-11,25.879166666666666,19.8,12.0
2022-12-12,24.516666666666666,32.6,15.3
2022-12-13,24.224999999999998,33.7,13.0
2022-12-14,23.416666666666668,31.4,14.6
2022-12-15,25.2625,36.7,14.8
2022-12-16,23.52916666666667,30.3,15.2
2022-12-17,18.5125,26.9,11.8
2022-12-18,19.837500000000002,31.7,10.9
2022-12-19,21.133333333333333,28.5,13.1
2022-12-20,20.595833333333335,31.0,11.3
2022-12-21,22.491666666666664,33.0,13.1
2022-12-22,20.925,30.4,13.5
2022-12-23,21.333333333333332,29.5,13.8
2022-12-24,22.587500000000002,32.4,12.5
2022-12-25,21.508333333333336,28.8,13.0
2022-12-26,18.625,27.0,13.2
2022-12-27,21.204166666666666,30.5,12.6
2022-12-28,22.558333333333334,32.2,13.3
2022-12-29,24.070833333333336,34.4,14.0
2022-12-30,20.829166666666666,27.7,13.6
2022-12-31,16.570833333333333,20.0,13.5
2023-01-01,20.292,30.2,13.0
2023-01-02,21.979166666666668,32.7,13.7
2023-01-03,22.041666666666668,33.2,13.7
2023-01-04,23.941666666666666,32.1,11.2
2023-01-05,20.870833333333334,18.6,3.5
2023-01-06,21.866666666666664,20.1,5.6
2023-01-07,22.162499999999998,23.0,3.4
2023-01-08,23.041666666666668,23.6,4.9
2023-01-09,20.695833333333333,16.3,11.1
2023-01-10,19.883333333333333,13.6,9.5
2023-01-11,22.929166666666664,12.8,8.0
2023-01-12,22.6125,24.4,10.9
2023-01-13,20.995833333333334,31.2,10.4
2023-01-14,20.716666666666665,28.5,12.7
2023-01-15,20.716666666666665,32.0,11.2
2023-01-16,21.5625,29.3,13.3
2023-01-17,19.358333333333334,28.5,11.4
2023-01-18,21.575,31.4,12.3
2023-01-19,19.2625,23.8,13.3
2023-01-20,19.191666666666666,28.5,13.7
2023-01-21,21.091666666666665,31.2,11.7
2023-01-22,22.325,33.0,13.0
2023-01-23,23.041666666666668,32.5,13.7
2023-01-24,22.245833333333334,32.1,14.3
2023-01-25,23.45,31.6,15.2
2023-01-26,21.295833333333334,29.4,13.6
2023-01-27,21.474999999999998,32.9,11.5
2023-01-28,23.75,34.4,13.7
2023-01-29,23.825,32.8,14.4
2023-01-30,22.645833333333332,31.8,13.5
2023-01-31,23.054166666666664,30.8,15.0
2023-02-01,22.645833333333332,29.5,13.2
2023-02-02,24.758333333333336,35.6,14.6
2023-02-03,24.229166666666668,34.1,13.9
2023-02-04,22.84583333333333,30.3,12.2
2023-02-05,21.84166666666667,20.3,2.9
2023-02-06,23.09166666666667,20.1,6.9
2023-02-07,23.46666666666667,11.4,6.8
2023-02-08,23.8125,24.5,5.6
2023-02-09,24.370833333333334,16.4,10.4
2023-02-10,24.016666666666666,15.9,9.3
2023-02-11,24.495833333333334,18.5,4.2
2023-02-12,23.52916666666667,26.3,8.9
2023-02-13,21.59166666666667,31.8,13.0
2023-02-14,23.162499999999998,33.2,13.9
2023-02-15,23.712500000000002,32.7,13.7
2023-02-16,21.59583333333333,30.0,13.6
2023-02-17,21.183333333333334,31.5,12.4
2023-02-18,22.34166666666667,31.5,13.4
2023-02-19,22.629166666666666,33.0,13.1
2023-02-20,23.566666666666666,34.6,13.9
2023-02-21,23.97083333333333,33.3,13.7
2023-02-22,21.3875,30.7,12.9
2023-02-23,22.162499999999998,33.5,13.1
2023-02-24,20.808333333333334,28.5,13.4
2023-02-25,19.716666666666665,29.8,11.4
2023-02-26,22.891666666666666,33.8,13.0
2023-02-27,23.733333333333334,34.8,13.2
2023-02-28,22.175,32.5,11.5
2023-03-01,22.920833333333334,32.0,12.8
2023-03-02,23.2625,33.7,14.7
2023-03-03,20.704166666666666,29.7,12.7
2023-03-04,22.679166666666664,27.1,11.2
2023-03-05,23.425,21.1,3.5
2023-03-06,20.341666666666665,15.7,8.9
2023-03-07,21.2375,18.2,3.0
2023-03-08,20.7,25.6,5.1
2023-03-09,21.633333333333336,18.4,9.1
2023-03-10,21.179166666666667,17.8,8.2
2023-03-11,20.858333333333334,29.9,3.5
2023-03-12,19.075,29.3,8.9
2023-03-13,20.1125,29.4,13.2
2023-03-14,21.083333333333332,29.4,13.8
2023-03-15,20.349999999999998,28.8,12.2
2023-03-16,20.670833333333334,30.2,11.9
2023-03-17,20.329166666666666,29.9,12.4
2023-03-18,21.279166666666665,31.2,12.4
2023-03-19,22.370833333333334,32.3,13.1
2023-03-20,21.412499999999998,29.0,13.8
2023-03-21,21.224999999999998,31.8,12.3
2023-03-22,22.125,32.7,13.0
2023-03-23,22.295833333333334,33.8,12.1
2023-03-24,23.070833333333336,33.9,13.6
2023-03-25,22.120833333333334,33.0,11.8
2023-03-26,20.6375,29.3,11.7
2023-03-27,19.058333333333334,27.5,11.3
2023-03-28,19.020833333333332,27.8,10.9
2023-03-29,19.25,28.7,11.6
2023-03-30,20.141666666666666,31.0,11.0
2023-03-31,20.733333333333334,33.4,10.2
2023-04-01,21.125,33.2,14.2
2023-04-02,20.212500000000002,32.0,15.1
2023-04-03,19.25,33.5,14.2
2023-04-04,19.966666666666665,31.0,10.7
2023-04-05,18.629166666666666,18.7,3.8
2023-04-06,19.583333333333332,21.9,7.1
2023-04-07,19.8125,17.7,3.7
2023-04-08,19.333333333333332,26.6,5.4
2023-04-09,18.520833333333332,14.0,9.8
2023-04-10,18.679166666666667,21.7,3.9
2023-04-11,18.591666666666665,24.8,8.5
2023-04-12,17.020833333333332,29.1,10.1
2023-04-13,16.408333333333335,22.9,10.9
2023-04-14,13.9625,19.1,8.4
2023-04-15,15.079166666666666,21.6,9.8
2023-04-16,13.8125,20.3,7.6
2023-04-17,13.2125,21.0,5.9
2023-04-18,12.858333333333334,22.6,5.3
2023-04-19,14.854166666666666,28.3,5.2
2023-04-20,15.641666666666666,25.8,7.2
2023-04-21,13.745833333333332,20.2,10.4
2023-04-22,14.354166666666666,24.7,7.2
2023-04-23,15.662500000000001,21.6,9.5
2023-04-24,14.275,24.5,7.8
2023-04-25,15.604166666666666,27.2,7.8
2023-04-26,17.0625,24.7,12.3
2023-04-27,13.775,20.8,8.0
2023-04-28,13.166666666666666,20.2,10.3
2023-04-29,14.512500000000001,16.9,12.8
2023-04-30,13.054166666666667,16.7,10.8
2023-05-01,9.854166666666666,29.1,13.5
2023-05-02,10.158333333333333,30.7,14.8
2023-05-03,11.170833333333334,31.9,14.9
2023-05-04,10.375,27.4,10.3
2023-05-05,11.008333333333333,20.8,4.5
2023-05-06,8.75,24.7,6.5
2023-05-07,10.141666666666667,17.7,2.7
2023-05-08,12.487499999999999,11.2,5.7
2023-05-09,14.6875,13.8,7.5
2023-05-10,14.950000000000001,20.5,4.9
2023-05-11,16.416666666666668,25.6,9.8
2023-05-12,16.458333333333332,23.9,8.7
2023-05-13,15.866666666666667,27.7,7.6
2023-05-14,14.433333333333332,26.8,7.0
2023-05-15,13.304166666666667,16.7,11.4
2023-05-16,13.450000000000001,20.1,8.7
2023-05-17,13.108333333333334,18.3,10.0
2023-05-18,11.683333333333332,21.5,5.7
2023-05-19,13.85,21.4,7.5
2023-05-20,11.945833333333333,22.0,4.8
2023-05-21,9.870833333333334,12.8,7.4
2023-05-22,11.695833333333333,15.3,8.2
2023-05-23,11.558333333333332,13.5,9.5
2023-05-24,10.3125,15.2,6.9
2023-05-25,10.9625,13.2,9.0
2023-05-26,10.279166666666667,16.9,4.0
2023-05-27,12.266666666666666,20.7,6.2
2023-05-28,10.316666666666666,17.9,5.3
2023-05-29,14.170833333333334,23.5,8.5
2023-05-30,12.166666666666666,19.7,6.4
2023-05-31,12.783333333333333,22.5,5.0
2023-06-01,12.429166666666667,31.2,14.2
2023-06-02,11.779166666666667,32.7,15.2
2023-06-03,12.291666666666666,27.4,13.9
2023-06-04,12.470833333333333,29.6,10.8
2023-06-05,12.950000000000001,13.7,4.6
2023-06-06,12.370833333333332,19.6,6.7
2023-06-07,13.508333333333333,14.5,6.8
2023-06-08,11.475,17.9,5.4
2023-06-09,12.108333333333334,11.6,10.1
2023-06-10,9.554166666666667,17.9,6.4
2023-06-11,5.7875000000000005,24.4,8.7
2023-06-12,5.4875,29.6,7.6
2023-06-13,6.779166666666666,20.2,-1.5
2023-06-14,7.316666666666666,20.3,-1.4
2023-06-15,10.704166666666666,21.7,2.7
2023-06-16,10.9125,23.1,3.0
2023-06-17,12.075000000000001,26.9,3.7
2023-06-18,8.695833333333333,13.2,3.3
2023-06-19,12.0,18.4,7.0
2023-06-20,10.625,16.4,7.4
2023-06-21,11.379166666666668,13.7,8.2
2023-06-22,12.258333333333333,14.8,10.5
2023-06-23,14.041666666666666,15.4,13.2
2023-06-24,14.208333333333334,16.6,13.1
2023-06-25,13.129166666666668,15.7,10.8
2023-06-26,12.683333333333332,14.4,10.9
2023-06-27,10.104166666666666,13.2,5.4
2023-06-28,6.966666666666666,12.5,1.9
2023-06-29,8.9125,20.6,2.3
2023-06-30,10.629166666666666,22.9,2.8
2023-07-01,11.041666666666666,31.7,14.7
2023-07-02,8.608333333333333,31.6,14.9
2023-07-03,8.424999999999999,31.3,13.5
2023-07-04,9.566666666666666,32.5,10.1
2023-07-05,9.1,23.1,2.8
2023-07-06,10.487499999999999,23.0,7.5
2023-07-07,8.566666666666666,12.8,5.8
2023-07-08,8.7875,17.2,3.5
2023-07-09,10.525,16.0,5.8
2023-07-10,8.608333333333333,22.9,4.7
2023-07-11,9.329166666666667,25.6,10.7
2023-07-12,10.066666666666666,33.2,10.7
2023-07-13,9.275,18.4,2.9
2023-07-14,9.420833333333333,15.0,5.3
2023-07-15,9.733333333333333,15.0,6.4
2023-07-16,9.1,20.3,3.1
2023-07-17,8.133333333333333,14.7,2.8
2023-07-18,11.379166666666668,17.7,7.8
2023-07-19,13.637500000000001,19.3,9.7
2023-07-20,11.508333333333333,18.4,5.5
2023-07-21,11.370833333333332,14.9,8.3
2023-07-22,9.924999999999999,9.9,9.4
2023-07-23,6.895833333333333,9.8,3.9
2023-07-24,9.320833333333333,18.9,3.1
2023-07-25,9.979166666666666,17.4,4.6
2023-07-26,9.854166666666666,16.7,4.8
2023-07-27,10.862499999999999,19.8,4.1
2023-07-28,11.6625,24.4,4.3
2023-07-29,15.079166666666666,26.1,6.4
2023-07-30,14.012500000000001,23.5,8.3
2023-07-31,13.487499999999999,23.4,7.1
2023-08-01,12.716666666666667,31.4,15.4
2023-08-02,12.825000000000001,32.9,15.5
2023-08-03,13.216666666666667,29.7,14.5
2023-08-04,13.979166666666666,30.6,9.6
2023-08-05,9.1375,27.3,3.3
2023-08-06,11.737499999999999,17.7,6.2
2023-08-07,9.579166666666667,18.4,3.3
2023-08-08,12.808333333333332,21.1,6.2
2023-08-09,12.066666666666668,17.6,9.0
2023-08-10,11.895833333333334,25.9,6.0
2023-08-11,10.479166666666666,28.9,8.8
2023-08-12,11.129166666666668,29.0,11.5
2023-08-13,13.887500000000001,26.7,4.9
2023-08-14,15.362499999999999,27.4,6.2
2023-08-15,11.783333333333333,15.6,9.3
2023-08-16,12.170833333333334,15.5,9.9
2023-08-17,12.470833333333333,16.9,10.3
2023-08-18,11.674999999999999,16.3,8.4
2023-08-19,10.720833333333333,12.3,9.2
2023-08-20,11.725,16.5,9.5
2023-08-21,12.279166666666667,18.8,9.5
2023-08-22,13.716666666666667,16.6,11.8
2023-08-23,8.904166666666667,11.6,7.6
2023-08-24,9.0625,15.3,5.2
2023-08-25,9.512500000000001,17.7,2.8
2023-08-26,9.775,19.1,2.8
2023-08-27,10.6625,22.6,1.9
2023-08-28,13.629166666666668,17.1,10.8
2023-08-29,11.4375,21.8,3.0
2023-08-30,12.2875,19.3,7.1
2023-08-31,12.083333333333334,22.0,5.1
2023-09-01,13.545833333333334,29.9,14.1
2023-09-02,12.666666666666666,35.8,15.2
2023-09-03,12.512500000000001,30.3,13.2
2023-09-04,11.924999999999999,29.8,8.6
2023-09-05,10.679166666666667,29.0,5.4
2023-09-06,10.6875,13.8,11.4
2023-09-07,10.254166666666666,14.2,7.9
2023-09-08,12.216666666666667,15.6,9.3
2023-09-09,12.65,17.0,10.1
2023-09-10,11.529166666666667,26.9,7.1
2023-09-11,12.145833333333334,26.8,10.1
2023-09-12,11.395833333333334,32.5,11.1
2023-09-13,9.945833333333333,15.2,3.7
2023-09-14,13.995833333333332,23.1,9.2
2023-09-15,15.475,26.3,7.3
2023-09-16,14.549999999999999,21.6,7.6
2023-09-17,11.029166666666667,11.7,10.2
2023-09-18,10.233333333333333,15.1,6.8
2023-09-19,12.720833333333333,20.6,8.5
2023-09-20,12.8375,17.5,9.6
2023-09-21,13.145833333333334,20.2,9.4
2023-09-22,12.279166666666667,15.5,9.3
2023-09-23,13.304347826086957,19.0,10.5
2023-09-24,12.254166666666668,20.0,8.9
2023-09-25,11.683333333333332,19.8,5.5
2023-09-26,11.933333333333332,18.7,6.9
2023-09-27,12.35,22.4,3.8
2023-09-28,12.745833333333332,20.6,5.1
2023-09-29,14.129166666666668,25.2,5.5
2023-09-30,15.924999999999999,25.7,7.5
2023-10-01,11.258333333333333,29.2,14.1
2023-10-02,11.387500000000001,34.0,14.2
2023-10-03,11.604166666666666,30.2,13.0
2023-10-04,12.079166666666666,30.4,9.6
2023-10-05,12.695833333333333,27.6,7.1
2023-10-06,11.495833333333332,11.7,8.1
2023-10-07,12.970833333333333,19.7,1.7
2023-10-08,15.275,17.8,6.9
2023-10-09,16.791666666666668,13.7,9.7
2023-10-10,13.404166666666667,18.3,8.5
2023-10-11,12.095833333333333,16.8,11.7
2023-10-12,14.612499999999999,34.8,12.3
2023-10-13,16.0625,26.5,6.6
2023-10-14,16.625,26.5,7.1
2023-10-15,15.125,24.6,6.5
2023-10-16,15.173913043478262,24.4,6.6
2023-10-17,17.020833333333332,27.9,7.1
2023-10-18,15.299999999999999,22.5,9.5
2023-10-19,15.991666666666667,27.2,6.7
2023-10-20,16.745833333333334,21.5,12.4
2023-10-21,13.233333333333334,16.0,10.5
2023-10-22,14.983333333333334,22.8,11.5
2023-10-23,14.112499999999999,21.9,10.9
2023-10-24,15.495833333333332,25.2,9.4
2023-10-25,16.283333333333335,25.3,7.7
2023-10-26,14.908333333333333,23.0,6.2
2023-10-27,11.345833333333333,17.5,7.4
2023-10-28,12.125,15.6,9.2
2023-10-29,13.125,19.9,9.2
2023-10-30,12.658333333333333,19.7,7.7
2023-10-31,14.820833333333333,23.8,9.6
2023-11-01,10.741666666666667,32.8,15.3
2023-11-02,10.325000000000001,34.8,15.0
2023-11-03,14.8125,29.3,13.1
2023-11-04,17.162499999999998,28.5,9.9
2023-11-05,16.525000000000002,27.7,8.1
2023-11-06,15.816666666666668,13.5,-0.1
2023-11-07,16.045833333333334,11.9,5.2
2023-11-08,18.9875,17.0,6.3
2023-11-09,18.554166666666667,18.4,8.1
2023-11-10,14.166666666666666,21.0,6.8
2023-11-11,12.770833333333334,14.5,10.9
2023-11-12,12.379166666666668,27.2,12.1
2023-11-13,15.245833333333332,24.0,10.0
2023-11-14,15.475,23.3,7.6
2023-11-15,14.245833333333332,22.0,7.0
2023-11-16,14.445833333333333,25.1,5.4
2023-11-17,11.895833333333334,17.2,8.4
2023-11-18,13.966666666666667,23.0,5.7
2023-11-19,18.837500000000002,30.2,8.8
2023-11-20,17.445833333333333,27.0,7.6
2023-11-21,17.841666666666665,25.1,10.5
2023-11-22,18.104166666666668,27.8,9.5
2023-11-23,21.075,32.8,11.1
2023-11-24,21.2625,28.3,12.8
2023-11-25,18.266666666666666,28.0,10.1
2023-11-26,19.849999999999998,26.7,11.6
2023-11-27,16.679166666666667,22.8,11.0
2023-11-28,16.275000000000002,23.0,12.3
2023-11-29,18.400000000000002,29.9,8.8
2023-11-30,19.791666666666668,27.4,11.1
2023-12-01,15.8375,29.8,16.5
2023-12-02,16.733333333333334,31.9,14.7
2023-12-03,19.266666666666666,28.2,12.4
2023-12-04,19.754166666666666,22.2,10.7
2023-12-05,16.208333333333332,28.7,7.9
2023-12-06,18.233333333333334,16.6,-1.3
2023-12-07,21.8125,14.5,8.4
2023-12-08,20.925,22.3,4.4
2023-12-09,23.15,15.9,7.7
2023-12-10,23.327272727272728,24.8,5.6
2023-12-11,18.495833333333334,17.7,8.1
2023-12-12,20.958333333333332,30.7,11.5
2023-12-13,23.295833333333334,33.0,12.9
2023-12-14,21.420833333333334,27.2,15.0
2023-12-15,19.408333333333335,30.0,10.0
2023-12-16,15.933333333333332,22.1,10.1
2023-12-17,16.712500000000002,26.3,9.2
2023-12-18,19.3875,30.6,9.3
2023-12-19,18.599999999999998,25.0,11.6
2023-12-20,18.654166666666665,30.8,8.8
2023-12-21,20.883333333333333,30.7,11.3
2023-12-22,21.375,32.7,11.1
2023-12-23,23.3,32.1,17.0
2023-12-24,20.566666666666666,30.0,11.5
2023-12-25,23.358333333333334,35.7,13.1
2023-12-26,21.675,28.5,14.2
2023-12-27,19.829166666666666,27.2,13.8
2023-12-28,16.575,19.4,13.4
2023-12-29,20.229166666666668,31.3,11.7
2023-12-30,18.675,25.2,13.4
2023-12-31,19.108333333333334,28.7,12.1
2024-01-01,20.564,31.5,11.3
2024-01-02,21.2625,35.5,15.8
2024-01-03,22.608333333333334,30.9,13.3
2024-01-04,21.158333333333335,26.5,14.4
2024-01-05,19.5,15.0,10.1
2024-01-06,19.433333333333334,20.1,2.9
2024-01-07,20.75,22.7,2.1
2024-01-08,22.008333333333336,11.0,7.6
2024-01-09,21.583333333333332,27.2,4.1
2024-01-10,21.541666666666668,18.8,6.4
2024-01-11,22.429166666666664,21.4,11.0
2024-01-12,21.025000000000002,25.4,9.5
2024-01-13,19.616666666666667,28.0,11.2
2024-01-14,21.979166666666668,34.1,11.3
2024-01-15,23.46666666666667,31.3,13.3
2024-01-16,20.7375,32.1,11.2
2024-01-17,22.816666666666666,32.2,14.0
2024-01-18,22.495833333333334,32.9,13.9
2024-01-19,24.425,34.6,14.0
2024-01-20,23.558333333333334,32.1,14.7
2024-01-21,23.566666666666666,33.9,14.2
2024-01-22,24.900000000000002,34.9,15.0
2024-01-23,22.916666666666668,30.9,15.2
2024-01-24,24.554166666666664,36.7,15.0
2024-01-25,24.304166666666664,32.0,16.9
2024-01-26,21.275000000000002,30.9,14.5
2024-01-27,24.09166666666667,34.0,15.6
2024-01-28,23.675,30.6,17.0
2024-01-29,23.445833333333336,33.3,15.0
2024-01-30,24.458333333333332,35.1,15.0
2024-01-31,26.087500000000002,37.3,15.1
2024-02-01,26.204166666666666,32.3,11.6
2024-02-02,25.433333333333334,35.5,15.4
2024-02-03,26.650000000000002,31.3,13.9
2024-02-04,23.6875,24.5,10.0
2024-02-05,22.695833333333336,14.8,1.8
2024-02-06,24.337500000000002,20.1,8.9
2024-02-07,24.3125,20.9,2.7
2024-02-08,25.166666666666668,10.7,7.6
2024-02-09,23.079166666666666,17.4,6.6
2024-02-10,23.108333333333334,22.5,5.3
2024-02-11,22.787499999999998,27.5,6.8
2024-02-12,23.05,27.5,9.1
2024-02-13,24.191666666666666,31.3,15.6
2024-02-14,20.724999999999998,31.2,13.7
2024-02-15,22.183333333333334,33.1,14.1
2024-02-16,21.9375,29.9,15.1
2024-02-17,23.120833333333334,33.3,14.5
2024-02-18,24.75,34.2,15.1
2024-02-19,20.508333333333333,27.4,14.3
2024-02-20,20.370833333333334,29.6,14.6
2024-02-21,20.295833333333334,29.7,14.2
2024-02-22,16.2375,19.2,14.8
2024-02-23,18.741666666666667,30.0,11.7
2024-02-24,22.53333333333333,31.6,13.9
2024-02-25,22.27916666666667,31.3,13.6
2024-02-26,21.8125,31.9,13.3
2024-02-27,22.599999999999998,31.7,13.6
2024-02-28,22.05,32.5,12.9
2024-02-29,23.40833333333333,33.5,13.7
2024-03-01,22.275000000000002,30.9,13.7
2024-03-02,21.775000000000002,36.1,16.1
2024-03-03,22.083333333333332,31.1,12.5
2024-03-04,22.28333333333333,19.9,13.9
2024-03-05,21.587500000000002,17.8,2.4
2024-03-06,20.9875,17.4,9.8
2024-03-07,19.941666666666666,18.9,5.4
2024-03-08,18.375,16.0,4.1
2024-03-09,19.962500000000002,16.7,7.2
2024-03-10,20.745833333333334,28.1,6.4
2024-03-11,19.379166666666666,22.2,13.3
2024-03-12,18.441666666666666,27.6,8.7
2024-03-13,19.787499999999998,29.5,11.6
2024-03-14,19.983333333333334,29.7,10.5
2024-03-15,19.724999999999998,29.9,10.6
2024-03-16,19.2625,29.7,9.6
2024-03-17,19.870833333333334,30.1,10.1
2024-03-18,20.541666666666668,31.5,10.9
2024-03-19,20.458333333333332,28.9,12.4
2024-03-20,15.566666666666668,19.1,11.8
2024-03-21,19.895833333333332,31.0,11.6
2024-03-22,21.77916666666667,32.4,12.5
2024-03-23,21.516666666666666,30.7,11.7
2024-03-24,21.945833333333336,32.4,12.5
2024-03-25,21.454166666666666,30.2,13.2
2024-03-26,19.970833333333335,30.6,12.2
2024-03-27,21.458333333333332,30.4,13.5
2024-03-28,21.625,30.4,13.5
2024-03-29,20.895833333333332,32.1,12.3
2024-03-30,21.929166666666664,31.9,13.8
2024-03-31,20.837500000000002,29.7,13.0
2024-04-01,19.845833333333335,29.4,13.4
2024-04-02,17.241666666666667,30.8,15.3
2024-04-03,16.583333333333332,32.7,12.6
2024-04-04,17.720833333333335,27.3,10.5
2024-04-05,18.462500000000002,20.4,5.4
2024-04-06,17.845833333333335,15.9,7.0
2024-04-07,18.3,14.2,2.5
2024-04-08,18.075,16.8,6.0
2024-04-09,17.8,22.7,1.5
2024-04-10,18.558333333333334,28.2,8.9
2024-04-11,14.870833333333332,25.8,4.7
2024-04-12,13.7125,26.1,9.9
2024-04-13,12.745833333333332,20.0,8.8
2024-04-14,14.775,22.5,7.7
2024-04-15,14.779166666666667,18.2,11.9
2024-04-16,14.770833333333334,24.7,8.0
2024-04-17,16.037499999999998,29.2,7.0
2024-04-18,17.8625,32.1,9.0
2024-04-19,17.45,24.8,10.4
2024-04-20,16.1875,22.3,11.6
2024-04-21,14.804166666666667,17.6,12.4
2024-04-22,14.254166666666668,21.6,8.2
2024-04-23,16.033333333333335,24.9,10.3
2024-04-24,14.308333333333332,24.2,7.1
2024-04-25,12.554166666666667,22.8,3.9
2024-04-26,13.358333333333334,20.6,6.4
2024-04-27,13.154166666666667,20.7,6.2
2024-04-28,10.3375,15.1,6.3
2024-04-29,11.991666666666667,19.6,6.4
2024-04-30,13.645833333333334,18.0,10.5
2024-05-01,12.016666666666666,25.3,13.4
2024-05-02,7.825,33.1,14.3
2024-05-03,9.958333333333334,31.1,12.2
2024-05-04,11.4,29.2,9.9
2024-05-05,10.479166666666666,17.1,5.4
2024-05-06,9.929166666666667,17.5,9.6
2024-05-07,6.091666666666666,18.5,-0.8
2024-05-08,5.958333333333333,10.3,7.2
2024-05-09,7.854166666666667,25.7,3.5
2024-05-10,7.479166666666667,28.8,7.7
2024-05-11,7.166666666666667,28.8,7.0
2024-05-12,8.183333333333334,23.3,8.9
2024-05-13,7.045833333333333,16.4,0.1
2024-05-14,6.941666666666666,17.3,0.0
2024-05-15,6.341666666666666,11.8,3.8
2024-05-16,5.5249999999999995,15.4,-1.1
2024-05-17,6.608333333333333,15.4,0.5
2024-05-18,6.7875000000000005,16.5,-0.3
2024-05-19,7.5125,18.0,-0.1
2024-05-20,9.216666666666667,10.9,8.3
2024-05-21,10.025,15.5,8.3
2024-05-22,9.008333333333333,10.6,9.0
2024-05-23,7.833333333333333,13.8,4.8
2024-05-24,7.070833333333333,13.8,2.4
2024-05-25,10.6625,16.9,7.9
2024-05-26,10.362499999999999,16.1,8.0
2024-05-27,8.0,15.9,2.4
2024-05-28,10.495833333333334,21.4,3.4
2024-05-29,11.325000000000001,19.4,7.4
2024-05-30,11.829166666666666,22.5,5.8
2024-05-31,9.716666666666667,16.8,4.4
2024-06-01,9.6875,27.0,13.2
2024-06-02,12.116666666666667,32.7,15.5
2024-06-03,12.604166666666666,30.3,12.7
2024-06-04,11.633333333333333,26.4,9.7
2024-06-05,12.054166666666667,17.7,4.2
2024-06-06,11.208333333333334,15.9,7.3
2024-06-07,12.554166666666667,15.3,0.1
2024-06-08,11.704166666666666,12.5,4.3
2024-06-09,9.541666666666666,21.0,7.5
2024-06-10,10.045833333333333,23.1,16.1
2024-06-11,10.670833333333334,29.3,10.9
2024-06-12,10.020833333333334,26.9,7.6
2024-06-13,10.108333333333333,11.8,9.9
2024-06-14,9.6875,15.3,7.0
2024-06-15,8.504166666666666,16.1,3.6
2024-06-16,8.125,16.9,2.4
2024-06-17,7.3125,11.8,3.0
2024-06-18,9.579166666666667,12.3,8.2
2024-06-19,10.6625,16.8,7.6
2024-06-20,8.737499999999999,11.9,6.7
2024-06-21,7.916666666666667,7.5,7.6
2024-06-22,7.1375,8.4,5.0
2024-06-23,7.154166666666666,10.4,5.5
2024-06-24,7.6499999999999995,10.3,6.0
2024-06-25,7.545833333333333,12.6,5.0
2024-06-26,5.554166666666667,15.6,0.0
2024-06-27,8.479166666666666,19.2,2.4
2024-06-28,8.566666666666666,17.0,3.4
2024-06-29,7.6499999999999995,17.9,2.6
2024-06-30,9.558333333333334,21.5,2.8
2024-07-01,9.870833333333334,30.4,12.2
2024-07-02,9.879166666666666,35.0,14.7
2024-07-03,10.520833333333334,28.6,11.7
2024-07-04,7.6875,29.2,9.3
2024-07-05,6.1375,9.9,2.5
2024-07-06,6.308333333333334,21.3,6.7
2024-07-07,5.333333333333333,16.0,-1.3
2024-07-08,5.708333333333333,12.1,2.0
2024-07-09,5.179166666666666,18.8,5.4
2024-07-10,5.658333333333334,24.8,13.0
2024-07-11,4.575,26.2,10.4
2024-07-12,5.795833333333333,28.3,9.8
2024-07-13,5.9875,17.9,-1.4
2024-07-14,6.479166666666667,18.2,-1.2
2024-07-15,6.7124999999999995,19.2,-0.8
2024-07-16,9.766666666666667,21.6,2.3
2024-07-17,9.829166666666667,20.8,2.2
2024-07-18,10.512500000000001,14.7,6.6
2024-07-19,10.191666666666666,17.7,5.8
2024-07-20,7.545833333333333,14.8,2.5
2024-07-21,10.083333333333334,16.4,7.6
2024-07-22,9.083333333333334,20.5,1.5
2024-07-23,7.620833333333334,11.5,3.1
2024-07-24,8.454166666666667,19.8,2.1
2024-07-25,9.366666666666665,19.5,2.4
2024-07-26,7.829166666666667,15.1,1.8
2024-07-27,8.174999999999999,18.4,1.2
