CodigoNacional;Fecha;TnAM;FechaHora
330020;08-04-2021;12.8;2021-04-08 07:13
330020;07-04-2021;8.7;2021-04-07 06:23
330020;06-04-2021;8.5;2021-04-06 06:36
330020;05-04-2021;11.0;2021-04-05 01:08
330020;04-04-2021;10.2;2021-04-04 04:23
330020;03-04-2021;8.9;2021-04-03 07:50
330020;02-04-2021;7.5;2021-04-02 08:12
330020;01-04-2021;10.4;2021-04-01 05:49
330020;31-03-2021;8.7;2021-03-31 08:00
330020;30-03-2021;7.8;2021-03-30 08:04
330020;29-03-2021;8.8;2021-03-29 07:09
330020;28-03-2021;8.6;2021-03-28 07:18
330020;27-03-2021;7.1;2021-03-27 08:12
330020;26-03-2021;7.0;2021-03-26 08:11
330020;25-03-2021;9.0;2021-03-25 06:36
330020;24-03-2021;10.2;2021-03-24 08:00
330020;23-03-2021;9.1;2021-03-23 08:04
330020;22-03-2021;9.5;2021-03-22 08:15
330020;21-03-2021;10.1;2021-03-21 04:15
330020;20-03-2021;6.9;2021-03-20 07:33
330020;19-03-2021;11.4;2021-03-19 00:28
330020;18-03-2021;11.4;2021-03-18 03:10
330020;17-03-2021;13.4;2021-03-17 07:45
330020;16-03-2021;12.7;2021-03-16 06:37
330020;15-03-2021;12.3;2021-03-15 05:34
330020;14-03-2021;11.2;2021-03-14 07:59
330020;13-03-2021;11.8;2021-03-13 07:09
330020;12-03-2021;15.0;2021-03-12 07:17
330020;11-03-2021;12.2;2021-03-11 06:50
330020;10-03-2021;11.7;2021-03-10 07:02
330020;09-03-2021;12.4;2021-03-09 07:39
330020;08-03-2021;14.9;2021-03-08 07:28
330020;07-03-2021;13.9;2021-03-07 07:10
330020;06-03-2021;13.7;2021-03-06 06:08
330020;05-03-2021;14.4;2021-03-05 08:11
330020;04-03-2021;15.3;2021-03-04 07:36
330020;03-03-2021;13.7;2021-03-03 07:57
330020;02-03-2021;13.1;2021-03-02 07:09
330020;01-03-2021;13.6;2021-03-01 06:14
330020;28-02-2021;13.5;2021-02-28 07:59
330020;27-02-2021;12.8;2021-02-27 07:28
330020;26-02-2021;12.5;2021-02-26 07:48
330020;25-02-2021;12.4;2021-02-25 06:42
330020;24-02-2021;12.0;2021-02-24 06:38
330020;23-02-2021;11.5;2021-02-23 07:58
330020;22-02-2021;10.0;2021-02-22 07:50
330020;21-02-2021;11.1;2021-02-21 07:30
330020;20-02-2021;11.5;2021-02-20 07:27
330020;19-02-2021;9.9;2021-02-19 07:01
330020;18-02-2021;9.7;2021-02-18 07:02
330020;17-02-2021;11.0;2021-02-17 03:41
330020;16-02-2021;12.4;2021-02-16 04:45
330020;15-02-2021;12.6;2021-02-15 05:37
330020;14-02-2021;12.3;2021-02-14 04:10
330020;13-02-2021;14.4;2021-02-13 06:10
330020;12-02-2021;17.1;2021-02-12 05:08
330020;11-02-2021;14.0;2021-02-11 08:02
330020;10-02-2021;13.9;2021-02-10 07:32
330020;09-02-2021;11.8;2021-02-09 06:40
330020;08-02-2021;11.4;2021-02-08 07:37
330020;07-02-2021;14.8;2021-02-06 23:00
330020;06-02-2021;13.3;2021-02-06 04:39
330020;05-02-2021;13.1;2021-02-05 07:22
330020;04-02-2021;14.1;2021-02-04 07:01
330020;03-02-2021;11.4;2021-02-03 07:19
330020;02-02-2021;12.9;2021-02-02 03:48
330020;01-02-2021;11.7;2021-02-01 05:49
330020;31-01-2021;14.4;2021-01-31 07:38
330020;30-01-2021;14.0;2021-01-30 07:20
330020;29-01-2021;17.4;2021-01-29 07:58
330020;28-01-2021;12.9;2021-01-28 07:12
330020;27-01-2021;11.8;2021-01-27 07:15
330020;26-01-2021;14.6;2021-01-26 06:52
330020;25-01-2021;15.1;2021-01-25 07:08
330020;24-01-2021;15.8;2021-01-24 06:15
330020;23-01-2021;15.6;2021-01-23 05:56
330020;22-01-2021;14.8;2021-01-22 07:06
330020;21-01-2021;14.4;2021-01-21 05:58
330020;20-01-2021;14.0;2021-01-20 07:14
330020;19-01-2021;13.2;2021-01-19 06:44
330020;18-01-2021;12.5;2021-01-18 06:49
330020;17-01-2021;11.4;2021-01-17 06:37
330020;16-01-2021;12.0;2021-01-16 06:48
330020;15-01-2021;10.9;2021-01-15 06:38
330020;14-01-2021;10.3;2021-01-14 06:47
330020;13-01-2021;10.8;2021-01-13 06:58
330020;12-01-2021;11.1;2021-01-12 06:39
330020;11-01-2021;10.2;2021-01-11 06:15
330020;10-01-2021;8.9;2021-01-10 06:46
330020;09-01-2021;11.3;2021-01-09 06:10
330020;08-01-2021;12.8;2021-01-08 06:57
330020;07-01-2021;13.0;2021-01-07 06:28
330020;06-01-2021;11.2;2021-01-06 06:37
330020;05-01-2021;11.8;2021-01-05 06:07
330020;04-01-2021;14.1;2021-01-04 06:33
330020;03-01-2021;13.9;2021-01-03 06:33
330020;02-01-2021;14.1;2021-01-02 07:08
330020;01-01-2021;15.1;2021-01-01 07:06
